contig,contig_length,hits_per_contig,cov,GC-content,Average_AAI,closest_blast_hits
Contig_source1383C_2245,39791,1.0052524440200046,Unknown,42.51715211982609,90.8825,Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Methylococcaceae bacterium; Mariprofundaceae bacterium; Ghiorsea bivora; Zetaproteobacteria bacterium; Ghiorsea sp.; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Gammaproteobacteria bacterium; Rubritalea marina; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea bivora; Mariprofundaceae bacterium; Rhodobacteraceae bacterium; Zetaproteobacteria bacterium; 
Contig_source1383C_2783,33297,0.9910802775024777,Unknown,44.85989728804397,93.26363636363637,Zetaproteobacteria bacterium CG_4_9_14_3_um_filter_53_7; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Firmicutes bacterium; Salmonella enterica subsp. enterica serovar Derby; Zetaproteobacteria bacterium; Leptospira weilii; Arcobacter cryaerophilus; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; 
Contig_source1383C_2904,32102,0.9033705065104979,Unknown,42.89140863497602,87.04137931034482,Zetaproteobacteria bacterium; unclassified Synechococcus; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Ghiorsea bivora; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea bivora; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Proteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Ghiorsea bivora; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea bivora; 
Contig_source1383C_3751,25987,1.0774618078269904,Unknown,44.56843806518644,92.38928571428572,Phycisphaerales bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium CG2_30_46_52; Zetaproteobacteria bacterium CG2_30_46_52; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; 
Contig_source1383C_3832,25526,1.057745044268589,Unknown,42.18052182088851,92.26296296296296,Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium CG08_land_8_20_14_0_20_55_17; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea bivora; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea bivora; Ghiorsea bivora; 
Contig_source1383C_4047,24351,0.944519732249189,Unknown,44.02693934540676,90.1086956521739,Ghiorsea bivora; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Moritella sp. PE36; 
Contig_source1383C_4104,24018,1.165792322424848,Unknown,43.58814222666334,83.99285714285715,Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Oceanospirillum sanctuarii; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Sulfuriferula sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Candidatus Hydrogenedentes bacterium; Desulfuromonas sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; 
Contig_source1383C_4255,23319,1.1149706248123847,Unknown,43.59963977872122,90.07307692307693,Mesorhizobium sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Mariprofundaceae bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea bivora; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; 
Contig_source1383C_4358,22763,0.8346878706673109,Unknown,43.346659051970306,91.42631578947368,Mariprofundaceae bacterium; Zetaproteobacteria bacterium; Proteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Ghiorsea sp.; Ghiorsea sp.; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Mariprofundaceae bacterium; Zetaproteobacteria bacterium; 
Contig_source1383C_4489,22155,1.1735499887158654,Unknown,41.674565560821485,90.7,Marinomonas spartinae; Desulfuromonadales bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Gammaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; acyl-carrier-protein; Zetaproteobacteria bacterium; Proteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; Zetaproteobacteria bacterium; 
