contig,contig_length,hits_per_contig,cov,GC-content,Average_AAI,closest_blast_hits
Contig_source1382A_1797,49859,0.7019795824224312,Unknown,38.91373673760003,55.54571428571428,Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Chlamydiales bacterium SCGC AB-751-O23; Chlamydiae bacterium; Chlamydiae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Simkania negevensis; Simkania negevensis; Simkania negevensis; Simkania negevensis; Candidatus Aerophobetes bacterium; Simkania negevensis; Chlamydiae bacterium GWA2_50_15; Spirochaeta lutea; Parachlamydia sp.; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Waddliaceae bacterium; Candidatus Aerophobetes bacterium; 
Contig_source1382A_4102,27118,0.737517516041006,Unknown,38.89667379600266,52.39,Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Chlamydiia bacterium; Simkania negevensis; Simkaniaceae bacterium; Simkania negevensis; Chlamydiae bacterium; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis Z; Simkania negevensis; Actinobacteria bacterium; 
Contig_source1382A_4157,26743,0.5608944396664548,Unknown,38.84380959503421,51.093333333333334,Chlamydiae bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Estrella lausannensis; Simkania negevensis Z; Chlamydiae bacterium; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_35_9; Simkania negevensis; Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; 
Contig_source1382A_9888,12430,0.32180209171359614,Unknown,39.710378117457765,62.05,Ignavibacteriales bacterium; Stylophora pistillata; Arenimonas caeni; Candidatus Aerophobetes bacterium; 
Contig_source1382A_21795,5402,0.5553498704183636,Unknown,38.94853757867456,47.96666666666667,Candidatus Protochlamydia sp.; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; 
Contig_source1382A_23385,76843,0.8588941087672266,Unknown,38.985984409770566,58.407575757575756,Ligilactobacillus salivarius; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Simkaniaceae bacterium; Chlamydiae bacterium; Candidatus Aerophobetes bacterium; Simkania negevensis; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; 3-hydroxymyristoyl; acyl-carrier-protein; Parachlamydiaceae bacterium; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Simkania negevensis; Chlamydiae bacterium; Simkaniaceae bacterium; Chlamydiae bacterium; Chlamydiae bacterium; Simkania negevensis; Chlamydiae bacterium; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_42_34; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Planctomycetes bacterium Pla110; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_35_9; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis Z; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Simkania negevensis Z; Simkania negevensis; Chlamydiae bacterium; Parachlamydia sp.; Chlamydiae bacterium RIFCSPHIGHO2_01_FULL_44_39; Chlamydiae bacterium RIFCSPHIGHO2_01_FULL_44_39; Chlamydiae bacterium GWC2_50_10; Chlamydiae bacterium; Candidatus Anoxychlamydiales bacterium; Simkania negevensis; Simkaniaceae bacterium; Chlamydiae bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Simkania negevensis Z; Simkania negevensis; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Parachlamydia sp. C2; Chlamydiae bacterium; Candidatus Protochlamydia naegleriophila; Chlamydiae bacterium; Bergeyella zoohelcum; Simkania negevensis; 
Contig_source1382A_23400,70868,0.7196477959022408,Unknown,38.78478297680194,59.30392156862745,Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Simkania negevensis; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Caldilineae bacterium; Bacteroidetes bacterium; Simkaniaceae bacterium; Simkania negevensis; Chlamydiae bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Candidatus Anoxychlamydiales bacterium; Chlamydiae bacterium; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_35_9; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Parachlamydiaceae bacterium; Simkania negevensis Z; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Chlamydiae bacterium RIFCSPHIGHO2_01_FULL_44_39; Waddlia chondrophila; Chlamydiae bacterium; Chlamydiales bacterium SCGC AG-110-M15; Deinococcus roseus; Simkania negevensis; Chlamydiae bacterium; Chlamydiae bacterium; 
Contig_source1382A_23432,64510,0.806076577274841,Unknown,38.353743605642535,56.20576923076923,Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Chlamydiae bacterium; Candidatus Anoxychlamydiales bacterium; Chlamydiae bacterium; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_42_34; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Chlamydiae bacterium; Simkaniaceae bacterium; Chlamydiae bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkaniaceae bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Chlamydiae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Chlamydiae bacterium; Simkaniaceae bacterium; Simkania negevensis; Simkania negevensis; Simkania negevensis; Simkania negevensis; Parachlamydia sp.; Simkania negevensis; Simkaniaceae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Chlamydiae bacterium; Candidatus Protochlamydia naegleriophila; Actinobacteria bacterium; Simkania negevensis; Simkania negevensis; Parachlamydiales bacterium; Candidatus Neptunochlamydia vexilliferae; Desulfobacter postgatei; Simkaniaceae bacterium; Simkania negevensis; Simkaniaceae bacterium; Candidatus Neptunochlamydia vexilliferae; 
Contig_source1382A_23470,54408,0.7168063520070578,Unknown,39.00345537420967,55.9,candidate division TM6 bacterium GW2011_GWF2_28_16; Parachlamydiaceae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkaniaceae bacterium; Simkania negevensis; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Legionella yabuuchiae; Simkania negevensis Z; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis Z; Planctomycetes bacterium Pan189; Candidatus Aerophobetes bacterium; Simkania negevensis; Simkania negevensis; Simkania negevensis; Candidatus Aerophobetes bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Chlamydiae bacterium; Chlamydiae bacterium; Simkania negevensis; Candidatus Aerophobetes bacterium; Simkaniaceae bacterium; Chlamydiae bacterium; Chlamydiae bacterium; 
Contig_source1382A_23513,47630,0.839806844425782,Unknown,38.75078731891665,57.4325,Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis Z; Candidatus Aerophobetes bacterium; Chlamydiales bacterium SCGC AG-110-M15; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Simkania negevensis Z; Simkaniaceae bacterium; Chlamydiae bacterium CG10_big_fil_rev_8_21_14_0_10_35_9; Simkania negevensis; Chlamydiae bacterium; Chlamydiae bacterium; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Candidatus Aerophobetes bacterium; Candidatus Anoxychlamydiales bacterium; Candidatus Aerophobetes bacterium; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Chlamydiae bacterium; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Simkania negevensis; Chlamydiae bacterium; Simkania negevensis; Candidatus Neptunochlamydia vexilliferae; Candidatus Neptunochlamydia vexilliferae; Simkania negevensis; Chlamydiia bacterium; Simkania negevensis; Simkania negevensis; 
